codigo;area;indice;empresa;data_emissao;ano;data_vencimento;quantidade;valor_nominal;valor_emissao;rentabilidade_pct;juros_spread;anos;dias_corridos;di;swap_di_ipca;taxa_nominal_pct;inflacao_implicita;taxa_real
CLNS11;T;DI;COLINAS TRANSMISSORA DE ENERGIA ELETRICA S/A;2020-06-22;2020;2021-12-21;45000;1000.0;45000000.0;100.0;7.0;1.4986301369863013;547;2.99;0.36;9.99;0.02620565962534882;0.07181244781046714
BLNT11;T;DI;BRILHANTE TRANSMISSORA DE ENERGIA S/A.;2020-06-26;2020;2022-06-26;200000;1000.0;200000000.0;100.0;2.55;2.0;730;3.56;0.49;6.109999999999999;0.030550303512787425;0.02964406141367304
AMTG11;T;DI;AMAZONAS GERACAO E TRANSMISSAO DE ENERGIA S/A;2020-08-04;2020;2024-08-04;500000;1000.0;500000000.0;100.0;2.75;4.002739726027397;1461;5.07;1.25;7.82;0.037728395061728426;0.03900019034929092
SIMO11;T;DI;SIMOES TRANSMISSORA DE ENERGIA ELETRICA S/A;2020-08-13;2020;2021-08-13;65000;1000.0;65000000.0;100.0;7.0;1.0;365;2.43;-0.65;9.43;0.031001509813789463;0.06139514790588718
TRFS11;T;DI;FS TRANSMISSORA DE ENERGIA ELETRICA S/A;2020-08-13;2020;2021-08-13;75000;1000.0;75000000.0;100.0;7.0;1.0;365;2.43;-0.65;9.43;0.031001509813789463;0.06139514790588718
AETE11;T;DI;AETE - AMAZONIA EMPRESA TRANSMISSORA DE ENERGIA S.A.;2020-09-10;2020;2026-09-10;130000;1000.0;130000000.0;100.0;2.7;6.002739726027397;2191;6.79;2.56;9.49;0.041244149765990556;0.05153051783874907
ELTN12;T;DI;CENTRAIS ELETRICAS DO NORTE DO BRASIL S/A - ELETRONORTE;2020-10-20;2020;2024-10-20;750000;1000.0;750000000.0;100.0;2.6;4.002739726027397;1461;6.2;1.98;8.8;0.04138066287507347;0.04476685499058397
CTEE19;T;DI;CTEEP - COMPANHIA DE TRANSMISSAO DE ENERGIA ELETRICA PAULISTA;2020-11-15;2020;2028-11-15;800000;1000.0;800000000.0;100.0;2.83;8.005479452054795;2922;7.86;3.4;10.690000000000001;0.04313346228239845;0.061129797886148696
NRTB12;T;IPCA;NORTE BRASIL TRANSMISSORA DE ENERGIA S.A.;2020-11-15;2020;2030-11-15;1000000;1000.0;1000000000.0;;5.07;10.005479452054795;3652;7.98;3.67;7.98;0.041574225909134954;0.0507
EVOT11;T;IPCA;EVOLTZ IV - SAO MATEUS TRANSMISSORA DE ENERGIA S/A;2020-11-16;2020;2027-10-15;70000;1000.0;70000000.0;;5.3959;6.9150684931506845;2524;7.33;3.21;7.33;0.039918612537544806;0.053959
ETEN13;T;DI;ENERGISA TRANSMISSAO DE ENERGIA S.A.;2021-03-05;2021;2024-03-05;300000;1000.0;300000000.0;100.0;1.8;3.0027397260273974;1096;6.53;1.7;8.33;0.047492625368731556;0.034183891861447435
CLEX11;T;DI;CELEO REDES EXPANSOES S.A.;2021-03-12;2021;2021-09-12;137000;1000.0;137000000.0;100.0;0.95;0.5041095890410959;184;3.49;-1.88;4.44;0.054728903383611804;-0.009792946178374673
EATE19;T;DI;EMPRESA AMAZONENSE DE TRANSMISSAO DE ENERGIA S.A.;2021-04-06;2021;2026-04-06;200000;1000.0;200000000.0;100.0;1.9;5.002739726027397;1826;8.63;3.26;10.530000000000001;0.0520046484601977;0.05066075669704473
ECTE16;T;DI;ECTE - EMPRESA CATARINENSE DE TRANSMISSAO DE ENERGIA S/A;2021-04-06;2021;2026-04-06;50000;1000.0;50000000.0;100.0;1.9;5.002739726027397;1826;8.63;3.26;10.530000000000001;0.0520046484601977;0.05066075669704473
ETEP14;T;DI;EMPRESA PARAENSE DE TRANSMISSAO DE ENERGIA S/A;2021-04-06;2021;2026-04-06;50000;1000.0;50000000.0;100.0;1.9;5.002739726027397;1826;8.63;3.26;10.530000000000001;0.0520046484601977;0.05066075669704473
ETSG12;T;DI;EBTE - EMPRESA BRASILEIRA DE TRANSMISSAO DE ENERGIA S.A;2021-04-06;2021;2026-04-06;50000;1000.0;50000000.0;100.0;1.9;5.002739726027397;1826;8.63;3.26;10.530000000000001;0.0520046484601977;0.05066075669704473
TRSR13;T;DI;COMPANHIA TRANSIRAPE DE TRANSMISSAO;2021-04-06;2021;2026-04-06;50000;1000.0;50000000.0;100.0;1.9;5.002739726027397;1826;8.63;3.26;10.530000000000001;0.0520046484601977;0.05066075669704473
ELET13;T;DI;CENTRAIS ELETRICAS BRAS.S/A - ELETROBRAS;2021-04-15;2021;2026-04-15;1200000;1000.0;1200000000.0;100.0;1.8;5.002739726027397;1826;8.6;3.37;10.4;0.05059495017896887;0.0508331491712708
MANT12;T;DI;MANAUS TRANSMISSORA DE ENERGIA S/A;2021-04-15;2021;2031-04-15;75000;10000.0;750000000.0;100.0;2.75;10.005479452054795;3652;9.44;3.83;12.19;0.05403062698642014;0.06439032346491214
TAEEA1;T;DI;TRANSMISSORA ALIANCA DE ENERGIA ELETRICA S/A;2021-05-15;2021;2028-05-15;650000;1000.0;650000000.0;100.0;1.7;7.005479452054795;2557;9.09;3.51;10.79;0.053907834991788306;0.051230442753689376
GTSA11;T;IPCA;GOIAS TRANSMISSAO S.A.;2021-06-15;2021;2033-06-15;325000;1000.0;325000000.0;;6.0548;12.008219178082191;4383;;;0.0;0.0;0.060548000000000005
TESP11;T;IPCA;TRANSENERGIA SAO PAULO S.A.;2021-06-15;2021;2032-12-15;112000;1000.0;112000000.0;;6.0548;11.509589041095891;4201;;;0.0;0.0;0.060548000000000005
TRER11;T;IPCA;TRANSENERGIA RENOVAVEL S. A.;2021-06-15;2021;2033-06-15;123000;1000.0;123000000.0;;6.0405;12.008219178082191;4383;;;0.0;0.0;0.060405
CPTE12;T;DI;CACHOEIRA PAULISTA TRANSMISSORA DE ENERGIA S.A.;2021-07-15;2021;2031-07-15;250000;1000.0;250000000.0;100.0;1.7;10.005479452054795;3652;9.22;3.81;10.92;0.05211443984201902;0.05425793810657398
MEZU11;T;DI;MEZ 1 ENERGIA LTDA.;2021-07-29;2021;2023-01-29;130000;1000.0;130000000.0;100.0;2.5;1.5041095890410958;549;7.6;2.13;10.1;0.053559189268579166;0.04502908921933102
MEZ611;T;DI;MEZ 6 ENERGIA S.A.;2021-08-23;2021;2023-08-23;30000;1000.0;30000000.0;100.0;3.15;2.0;730;9.09;3.69;12.24;0.052078310348153245;0.06684073700614168
CTGE23;T;DI;COMPANHIA DE GERACAO E TRANSMISSAO DE ENERGIA ELETRICA DO SUL DO BRASIL ELETROBRAS CGT ELETROSUL;2021-09-15;2021;2024-09-15;215000;1000.0;215000000.0;100.0;1.78;3.0027397260273974;1096;10.03;3.98;11.809999999999999;0.05818426620503936;0.05662126692720193
CPGT17;T;DI;COPEL GERACAO E TRANSMISSAO S.A.;2021-10-15;2021;2026-10-15;1133363;1000.0;1133363000.0;100.0;1.38;5.002739726027397;1826;10.53;4.52;11.91;0.05750095675468825;0.05824963358364221
MGSP13;T;DI;EDP TRANSMISSAO SP-MG S/A;2021-11-05;2021;2023-11-05;525000;1000.0;525000000.0;100.0;1.1;2.0;730;12.19;4.95;13.29;0.06898523106241039;0.05979013281041112
MSGT13;T;IPCA;MATA DE SANTA GENEBRA TRANSMISSAO S/A;2021-11-15;2021;2031-11-15;400000;1000.0;400000000.0;;7.0605;10.005479452054795;3652;;;0.0;0.0;0.070605
VDIE11;T;DI;V2I ENERGIA S.A.;2021-12-08;2021;2024-03-22;300000;1000.0;300000000.0;100.0;3.55;2.287671232876712;835;10.84;4.51;14.39;0.06056836666347731;0.07857261818837946
DUTE11;T;DI;DUNAS TRANSMISSAO DE ENERGIA S.A.;2021-12-13;2021;2022-12-13;150000;1000.0;150000000.0;100.0;0.79;1.0;365;11.46;5.94;12.25;0.05210496507457063;0.06690875650457562
EQTL15;T;DI;EQUATORIAL TRANSMISSAO S.A.;2021-12-15;2021;2026-12-15;1700000;1000.0;1700000000.0;100.0;1.55;5.002739726027397;1826;10.39;4.69;11.940000000000001;0.05444646098003636;0.061599655765920636
EQTL25;T;DI;EQUATORIAL TRANSMISSAO S.A.;2021-12-15;2021;2028-12-15;300000;1000.0;300000000.0;100.0;1.7;7.005479452054795;2557;10.43;4.67;12.129999999999999;0.05503009458297514;0.06281328443357781
CMTR19;T;DI;CEMIG GERACAO E TRANSMISSAO S/A;2022-12-15;2022;2027-12-15;700000;1000.0;700000000.0;100.0;1.33;5.002739726027397;1826;13.33;6.23;14.66;0.06683611032664971;0.07476676961087092
CTEEA2;T;DI;CTEEP - COMPANHIA DE TRANSMISSAO DE ENERGIA ELETRICA PAULISTA;2022-04-15;2022;2029-04-15;700000;1000.0;700000000.0;100.0;1.55;7.005479452054795;2557;11.97;5.16;13.520000000000001;0.0647584632940279;0.0661572921318212
EATEA0;T;DI;EMPRESA AMAZONENSE DE TRANSMISSAO DE ENERGIA S.A.;2022-05-06;2022;2027-05-06;110000;1000.0;110000000.0;100.0;1.8;5.002739726027397;1826;12.35;5.22;14.15;0.06776278274092373;0.06905767690253661
ECTE17;T;DI;ECTE - EMPRESA CATARINENSE DE TRANSMISSAO DE ENERGIA S/A;2022-05-06;2022;2027-05-06;60000;1000.0;60000000.0;100.0;1.8;5.002739726027397;1826;12.35;5.22;14.15;0.06776278274092373;0.06905767690253661
EEEL18;T;DI;COMPANHIA ESTADUAL DE TRANSMISSAO DE ENERGIA ELETRICA - CEEE-T;2022-05-25;2022;2027-05-25;260000;1000.0;260000000.0;100.0;1.34;5.002739726027397;1826;12.08;5.34;13.42;0.06398329219669652;0.06599418272662372
EEEL19;T;DI;COMPANHIA ESTADUAL DE TRANSMISSAO DE ENERGIA ELETRICA - CEEE-T;2022-12-12;2022;2026-12-12;300000;1000.0;300000000.0;100.0;1.2;4.002739726027397;1461;13.13;6.26;14.33;0.06465273856578202;0.07387128082736671
EEEL28;T;DI;COMPANHIA ESTADUAL DE TRANSMISSAO DE ENERGIA ELETRICA - CEEE-T;2022-05-25;2022;2029-05-25;700000;1000.0;700000000.0;100.0;1.47;7.005479452054795;2557;12.2;5.35;13.67;0.06502135738016124;0.06730254010695202
ELTE11;T;DI;EMPRESA LITORANEA DE TRANSMISSAO DE ENERGIA S.A. - ELTE;2022-10-15;2022;2025-10-15;500000;1000.0;500000000.0;100.0;1.35;3.0027397260273974;1096;11.67;5.62;13.02;0.05728081802688889;0.06896860392227078
ENTE15;T;DI;EMPRESA NORTE DE TRANSMISSAO DE ENERGIA S.A;2022-05-06;2022;2027-05-06;30000;1000.0;30000000.0;100.0;1.8;5.002739726027397;1826;12.35;5.22;14.15;0.06776278274092373;0.06905767690253661
ETEN14;T;DI;ENERGISA TRANSMISSAO DE ENERGIA S.A.;2022-06-01;2022;2023-04-01;500000;1000.0;500000000.0;100.0;1.25;0.8328767123287671;304;13.46;6.31;14.71;0.06725613771046945;0.07481227745460939
ETPE15;T;DI;EMPRESA PARAENSE DE TRANSMISSAO DE ENERGIA S/A;2022-05-06;2022;2027-05-06;35000;1000.0;35000000.0;100.0;1.8;5.002739726027397;1826;12.35;5.22;14.15;0.06776278274092373;0.06905767690253661
ETSG13;T;DI;EBTE - EMPRESA BRASILEIRA DE TRANSMISSAO DE ENERGIA S.A;2022-05-06;2022;2027-05-06;45000;1000.0;45000000.0;100.0;1.8;5.002739726027397;1826;12.35;5.22;14.15;0.06776278274092373;0.06905767690253661
SITR11;T;DI;SILVANIA TRANSMISSORA DE ENERGIA S.A.;2022-01-25;2022;2025-01-25;235000;1000.0;235000000.0;100.0;1.4;3.0027397260273974;1096;11.035;5.13;12.435;0.05616855321982306;0.06455545999009327
TAEEB1;T;DI;TRANSMISSORA ALIANCA DE ENERGIA ELETRICA S/A;2022-01-15;2022;2025-01-15;150000;1000.0;150000000.0;100.0;1.18;3.0027397260273974;1096;11.23;5.02;12.41;0.05913159398209866;0.06134120291288325
TAEEC1;T;DI;TRANSMISSORA ALIANCA DE ENERGIA ELETRICA S/A;2022-01-15;2022;2027-01-15;650000;1000.0;650000000.0;100.0;1.36;5.002739726027397;1826;11.14;4.95;12.5;0.05898046688899461;0.06234254093935587
TMES11;T;DI;TRANSMISSORA MATOGROSSENSE DE ENERGIA S.A.;2022-05-17;2022;2027-05-17;240000;1000.0;240000000.0;100.0;1.7;5.002739726027397;1826;12.16;5.23;13.86;0.06585574455953624;0.06824962553495006
CLOR12;T;DI;CELEO REDES TRANSMISSAO DE ENERGIA S/A;2023-10-19;2023;2025-10-19;350000;1000.0;350000000.0;100.0;1.05;2.0027397260273974;731;11.16;4.35;12.21;0.0652611403929082;0.05335673803526486
CPGT18;T;DI;COPEL GERACAO E TRANSMISSAO S.A.;2023-01-15;2023;2030-01-15;1100000;1000.0;1100000000.0;100.0;1.4;7.005479452054795;2557;12.32;5.77;13.72;0.061926822350382826;0.07088358262108274
CTGE14;T;DI;COMPANHIA DE GERACAO E TRANSMISSAO DE ENERGIA ELETRICA DO SUL DO BRASIL ELETROBRAS CGT ELETROSUL;2023-08-31;2023;2028-08-31;250000;1000.0;250000000.0;100.0;2.2;5.005479452054795;1827;10.77;4.7;12.969999999999999;0.05797516714422146;0.06779443892750758
EATEA1;T;DI;EMPRESA AMAZONENSE DE TRANSMISSAO DE ENERGIA S.A.;2023-12-06;2023;2028-12-06;310000;1000.0;310000000.0;100.0;1.65;5.005479452054795;1827;10.49;4.34;12.14;0.05894192064404824;0.058981591094216634
EDPR11;T;DI;EDP TRANSMISSAO GOIAS S.A.;2023-12-22;2023;2028-12-22;366666;1000.0;366666000.0;100.0;1.2;5.005479452054795;1827;10.06;4.0;11.26;0.05826923076923074;0.05133926948936951
EDPR21;T;DI;EDP TRANSMISSAO GOIAS S.A.;2023-12-22;2023;2030-12-22;183334;1000.0;183334000.0;100.0;1.4;7.005479452054795;2557;10.27;4.06;11.67;0.059677109359984604;0.05381157159698935
ELET24;T;DI;CENTRAIS ELETRICAS BRASILEIRAS SA ELETROBRAS;2023-09-15;2023;2028-09-15;3000000;1000.0;3000000000.0;100.0;1.55;5.005479452054795;1827;10.82;4.77;12.370000000000001;0.05774553784480285;0.06235380797689949
ENTE16;T;DI;EMPRESA NORTE DE TRANSMISSAO DE ENERGIA S.A;2023-12-06;2023;2028-12-06;50000;1000.0;50000000.0;100.0;1.65;5.005479452054795;1827;10.49;4.34;12.14;0.05894192064404824;0.058981591094216634
NVHZ13;T;IPCA;HRZ TRANSMISSAO E PARTICIPACOES S.A;2023-12-15;2023;2035-12-15;375000;1000.0;375000000.0;100.0;7.9;12.008219178082191;4383;0.0;0.0;7.9;0.0;0.079
TAEEA3;T;DI;TRANSMISSORA ALIANCA DE ENERGIA ELETRICA S/A;2023-02-17;2023;2025-02-17;1000000;1000.0;1000000000.0;100.0;1.5;2.0027397260273974;731;12.53;5.59;14.03;0.06572592101524766;0.06997491335643824
TRPLA3;T;DI;CTEEP - COMPANHIA DE TRANSMISSAO DE ENERGIA ELETRICA PAULISTA;2023-03-15;2023;2030-03-15;550000;1000.0;550000000.0;100.0;1.5;7.005479452054795;2557;13.12;5.84;14.62;0.06878306878306883;0.07243465346534639
AETE12;T;DI;AETE - AMAZONIA EMPRESA TRANSMISSORA DE ENERGIA S.A.;2024-06-15;2024;2030-06-15;116000;1000.0;116000000.0;100.0;1.0;6.002739726027397;2191;12.08;5.41;13.08;0.06327672896309644;0.06350488936473964
CPFGA3;T;DI;CPFL TRANSMISSAO S.A.;2024-09-10;2024;2031-09-10;482000;1000.0;482000000.0;100.0;0.59;7.002739726027397;2556;11.79;4.86;12.379999999999999;0.06608811748998655;0.05413425172197872
CPGT19;T;DI;COPEL GERACAO E TRANSMISSAO S.A.;2024-10-10;2024;2029-10-10;800000;1000.0;800000000.0;100.0;0.52;5.002739726027397;1826;12.64;4.92;13.16;0.07357987037743063;0.054043607954545214
CPGT29;T;DI;COPEL GERACAO E TRANSMISSAO S.A.;2024-10-10;2024;2031-10-10;500000;1000.0;500000000.0;100.0;0.69;7.002739726027397;2556;12.55;5.24;13.24;0.06946028126187764;0.058851852509995695
CPGT39;T;DI;COPEL GERACAO E TRANSMISSAO S.A.;2024-10-10;2024;2034-10-10;300000;1000.0;300000000.0;100.0;0.95;10.005479452054795;3652;12.4;5.71;13.35;0.06328634944659939;0.0660345640569393
CPXB13;T;DI;ETC – EMPRESA TRANSMISSORA CAPIXABA S. A.;2024-06-15;2024;2030-06-15;110000;1000.0;110000000.0;100.0;1.0;6.002739726027397;2191;12.08;5.41;13.08;0.06327672896309644;0.06350488936473964
EATEA2;T;DI;EMPRESA AMAZONENSE DE TRANSMISSAO DE ENERGIA S.A.;2024-09-06;2024;2029-09-06;255000;1000.0;255000000.0;100.0;0.89;5.002739726027397;1826;11.8;4.44;12.690000000000001;0.07047108387590972;0.05271409660107329
ECTE18;T;DI;ECTE - EMPRESA CATARINENSE DE TRANSMISSAO DE ENERGIA S/A;2024-09-06;2024;2029-09-06;207000;1000.0;207000000.0;100.0;0.89;5.002739726027397;1826;11.8;4.44;12.690000000000001;0.07047108387590972;0.05271409660107329
EEELA3;T;DI;CPFL TRANSMISSAO S.A.;2024-09-10;2024;2029-09-10;260000;1000.0;260000000.0;100.0;0.49;5.002739726027397;1826;11.82;4.47;12.31;0.07035512587345671;0.04927791987122143
ENTE17;T;DI;EMPRESA NORTE DE TRANSMISSAO DE ENERGIA S.A;2024-09-16;2024;2029-09-16;47000;1000.0;47000000.0;100.0;0.89;5.002739726027397;1826;11.97;4.57;12.860000000000001;0.07076599407095707;0.05401180673394679
ETAP13;T;DI;ETAP EMPRESA TRANSMISSORA AGRESTE POTIGUAR S.A.;2024-06-15;2024;2030-06-15;170000;1000.0;170000000.0;100.0;1.0;6.002739726027397;2191;12.08;5.41;13.08;0.06327672896309644;0.06350488936473964
ETEM11;T;DI;EMPRESA DE TRANSMISSAO DE ENERGIA DO MATO GROSSO S.A. - ETEM;2024-06-15;2024;2030-06-15;30000;1000.0;30000000.0;100.0;1.0;6.002739726027397;2191;12.08;5.41;13.08;0.06327672896309644;0.06350488936473964
ETEP16;T;DI;EMPRESA PARAENSE DE TRANSMISSAO DE ENERGIA S/A;2024-09-06;2024;2029-09-06;98000;1000.0;98000000.0;100.0;0.89;5.002739726027397;1826;11.8;4.44;12.690000000000001;0.07047108387590972;0.05271409660107329
ETES12;T;DI;EMPRESA DE TRANSMISSAO DO ESPIRITO SANTO S.A. - ETES;2024-06-15;2024;2030-06-15;50000;1000.0;50000000.0;100.0;1.0;6.002739726027397;2191;12.08;5.41;13.08;0.06327672896309644;0.06350488936473964
ETVG12;T;DI;EMPRESA DE TRANSMISSAO DE VARZEA GRANDE S.A. - ETVG;2024-06-15;2024;2030-06-15;50000;1000.0;50000000.0;100.0;1.0;6.002739726027397;2191;12.08;5.41;13.08;0.06327672896309644;0.06350488936473964
GACU11;T;DI;NEOENERGIA BIGUACU TRANSMISSAO DE ENERGIA S.A.;2024-07-05;2024;2029-07-05;80000;1000.0;80000000.0;100.0;1.1;5.002739726027397;1826;11.97;4.69;13.07;0.0695386378832743;0.05718480843082996
MANT13;T;DI;MANAUS TRANSMISSORA DE ENERGIA S/A;2024-10-21;2024;2029-10-21;315000;1000.0;315000000.0;100.0;0.55;5.002739726027397;1826;12.89;5.01;13.440000000000001;0.07504047233596789;0.055216086455842195
MANT23;T;DI;MANAUS TRANSMISSORA DE ENERGIA S/A;2024-10-21;2024;2034-10-21;685000;1000.0;685000000.0;100.0;0.95;10.005479452054795;3652;12.73;5.96;13.68;0.06389203473008664;0.06852947751264105
NEOA11;T;DI;NEOENERGIA ATIBAIA TRANSMISSAO DE ENERGIA S.A.;2024-07-05;2024;2029-07-05;82000;1000.0;82000000.0;100.0;1.1;5.002739726027397;1826;11.97;4.69;13.07;0.0695386378832743;0.05718480843082996
TAEEA5;T;DI;TRANSMISSORA ALIANCA DE ENERGIA ELETRICA S/A;2024-03-15;2024;2029-03-15;1000000;1000.0;1000000000.0;100.0;0.63;5.002739726027397;1826;10.64;4.28;11.270000000000001;0.06098964326812428;0.04873785249457696
TAEEA6;T;DI;TRANSMISSORA ALIANCA DE ENERGIA ELETRICA S/A;2024-09-15;2024;2031-09-15;400000;1000.0;400000000.0;100.0;0.55;7.002739726027397;2556;11.95;4.98;12.5;0.06639359878072004;0.05495757034390358
TRGP11;T;DI;TECP - TRANSMISSORA DE ENERGIA CENTRAL PAULISTANA S.A.;2024-06-15;2024;2027-06-15;50000;1000.0;50000000.0;100.0;0.62;3.0;1095;11.73;4.63;12.35;0.06785816687374546;0.05210601449923935
AEEP11;T;DI;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPACOES S.A.;2025-10-09;2025;2030-10-15;433305;1000.0;433305000.0;100.0;0.5;5.019178082191781;1832;13.555;6.57;14.055;0.06554377404522849;0.07039243978688736
AEEP21;T;DI;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPACOES S.A.;2025-10-09;2025;2032-10-15;791695;1000.0;791695000.0;100.0;0.65;7.021917808219178;2563;13.712;6.31;14.362;0.06962656382278243;0.06917688722386384
AEEP31;T;DI;ARGO ENERGIA EMPREENDIMENTOS E PARTICIPACOES S.A.;2025-10-09;2025;2035-10-15;475000;1000.0;475000000.0;100.0;0.8;10.021917808219179;3658;13.681;6.48;14.481;0.06762772351615332;0.07229324865192965
BTES11;T;DI;BURITI TRANSMISSAO DE ENERGIA S.A.;2025-10-10;2025;2026-04-10;110000;1000.0;110000000.0;100.0;0.33;0.4986301369863014;182;14.8;9.6;15.13;0.04744525547445266;0.09915052264808355
CLOR13;T;DI;CELEO REDES TRANSMISSAO DE ENERGIA S/A;2025-10-15;2025;2033-10-15;425000;1000.0;425000000.0;100.0;0.528;8.005479452054795;2922;13.68;6.52;14.208;0.06721742395794217;0.07014744546094298
CMGTA0;T;DI;CEMIG GERACAO E TRANSMISSAO S/A;2025-03-15;2025;2030-03-15;625000;1000.0;625000000.0;100.0;0.64;5.002739726027397;1826;14.54;6.34;15.18;0.07711115290577397;0.06934181945171991
COQE11;T;DI;COQUEIROS TRANSMISSORA DE ENERGIA S.A;2025-07-09;2025;2030-07-09;200000;1000.0;200000000.0;100.0;0.5;5.002739726027397;1826;13.401;6.54;13.901;0.06439834803829547;0.0700974894401285
COQE13;T;DI;COQUEIROS TRANSMISSORA DE ENERGIA S.A;2025-09-09;2025;2030-07-09;400000;1000.0;400000000.0;100.0;0.5467;4.832876712328767;1764;13.4;6.51;13.9467;0.06468876161862736;0.07023483395061736
EATEA3;T;DI;EMPRESA AMAZONENSE DE TRANSMISSAO DE ENERGIA S.A.;2025-06-16;2025;2030-06-16;87000;1000.0;87000000.0;100.0;0.67;5.002739726027397;1826;13.563;6.54;14.233;0.06591890369814157;0.07168565641978475
EATEA4;T;DI;EMPRESA AMAZONENSE DE TRANSMISSAO DE ENERGIA S.A.;2025-11-06;2025;2030-05-06;150000;1000.0;150000000.0;100.0;0.47;4.498630136986302;1642;13.307;6.37;13.777000000000001;0.06521575632227128;0.06811225167024104
EDPR13;T;DI;EDP TRANSMISSAO GOIAS S.A.;2025-12-10;2025;2030-12-10;900000;1000.0;900000000.0;100.0;0.52;5.002739726027397;1826;13.527;6.33;14.046999999999999;0.06768550738267676;0.0681703480229372
EDPR23;T;DI;EDP TRANSMISSAO GOIAS S.A.;2025-12-10;2025;2032-12-10;450000;1000.0;450000000.0;100.0;0.6;7.005479452054795;2557;13.6475;6.145;14.2475;0.07068161477224533;0.0670539068171323
EDPS11;T;DI;EDP TRANSMISSAO NORDESTE S.A.;2025-10-22;2025;2028-10-22;1200000;1000.0;1200000000.0;100.0;0.44;3.0027397260273974;1096;13.149;5.54;13.588999999999999;0.07209588781504639;0.05950411050915183
EEELA5;T;DI;CPFL TRANSMISSAO S.A.;2025-05-15;2025;2030-05-15;583000;1000.0;583000000.0;100.0;0.45;5.002739726027397;1826;13.813;5.95;14.263;0.074214252005663;0.06368910844982567
EEELA6;T;DI;CPFL TRANSMISSAO S.A.;2025-12-19;2025;2026-12-19;100000;1000.0;100000000.0;100.0;0.3;1.0;365;13.821;9.75;14.121;0.037093394077448716;0.10039269994113575
ENTE18;T;DI;EMPRESA NORTE DE TRANSMISSAO DE ENERGIA S.A;2025-11-06;2025;2030-11-06;30000;1000.0;30000000.0;100.0;0.47;5.002739726027397;1826;13.38;6.43;13.850000000000001;0.06530113689749117;0.06871189804198297
ETEP17;T;DI;EMPRESA PARAENSE DE TRANSMISSAO DE ENERGIA S/A;2025-11-06;2025;2027-05-06;35000;1000.0;35000000.0;100.0;0.18;1.4958904109589042;546;13.57;5.83;13.75;0.07313616176887461;0.059977326758827054
GSEA11;T;DI;GRANDE SERTAO I TRANSMISSORA DE ENERGIA S.A.;2025-04-01;2025;2026-10-01;55000;1000.0;55000000.0;100.0;1.6;1.5013698630136987;548;14.918;7.69;16.518;0.06711858111245239;0.09189364764440722
GSEA21;T;DI;GRANDE SERTAO I TRANSMISSORA DE ENERGIA S.A.;2025-04-01;2025;2026-10-01;90000;1000.0;90000000.0;100.0;1.6;1.5013698630136987;548;14.918;7.69;16.518;0.06711858111245239;0.09189364764440722
GSEB11;T;DI;GRANDE SERTAO II TRANSMISSORA DE ENERGIA S.A.;2025-04-01;2025;2026-10-01;275000;1000.0;275000000.0;100.0;1.6;1.5013698630136987;548;14.918;7.69;16.518;0.06711858111245239;0.09189364764440722
GSEB21;T;DI;GRANDE SERTAO II TRANSMISSORA DE ENERGIA S.A.;2025-04-01;2025;2026-10-01;175000;1000.0;175000000.0;100.0;1.6;1.5013698630136987;548;14.918;7.69;16.518;0.06711858111245239;0.09189364764440722
GSEC11;T;DI;GRANDE SERTAO III TRANSMISSORA DE ENERGIA S.A.;2025-04-01;2025;2026-10-01;120000;1000.0;120000000.0;100.0;1.6;1.5013698630136987;548;14.918;7.69;16.518;0.06711858111245239;0.09189364764440722
GSEC21;T;DI;GRANDE SERTAO III TRANSMISSORA DE ENERGIA S.A.;2025-04-01;2025;2026-10-01;110000;1000.0;110000000.0;100.0;1.6;1.5013698630136987;548;14.918;7.69;16.518;0.06711858111245239;0.09189364764440722
IEAS11;T;DI;INTERLIGACAO ELETRICA AIMORES S.A;2025-06-15;2025;2030-06-15;201000;1000.0;201000000.0;100.0;0.5;5.002739726027397;1826;13.631;6.51;14.131;0.0668575720589617;0.069786661210409
IEAS21;T;DI;INTERLIGACAO ELETRICA AIMORES S.A;2025-06-15;2025;2032-06-15;49000;1000.0;49000000.0;100.0;0.59;7.005479452054795;2557;13.736;6.25;14.326;0.07045647058823512;0.06801166737005016
IEPS11;T;DI;INTERLIGACAO ELETRICA PARAGUACU S.A;2025-06-15;2025;2030-06-15;364000;1000.0;364000000.0;100.0;0.5;5.002739726027397;1826;13.631;6.51;14.131;0.0668575720589617;0.069786661210409
IEPS21;T;DI;INTERLIGACAO ELETRICA PARAGUACU S.A;2025-06-15;2025;2032-06-15;86000;1000.0;86000000.0;100.0;0.59;7.005479452054795;2557;13.736;6.25;14.326;0.07045647058823512;0.06801166737005016
LNTS11;T;DI;LUZIANIA NIQUELANDIA TRANSMISSORA S.A;2025-01-16;2025;2026-01-16;75000;1000.0;75000000.0;100.0;0.5;1.0;365;14.861;8.12;15.361;0.06234739178690352;0.08590655836184591
LNTS12;T;DI;LUZIANIA NIQUELANDIA TRANSMISSORA S.A;2025-01-14;2025;2028-01-15;100000;1000.0;100000000.0;100.0;0.45;3.0027397260273974;1096;14.928;6.5;15.378;0.07913615023474185;0.06917000208826396
PTES11;T;DI;PEDRAS TRANSMISSORA DE ENERGIA S.A;2025-06-10;2025;2028-09-10;300000;1000.0;300000000.0;100.0;0.5;3.254794520547945;1188;13.537;5.85;14.037;0.07262163438828528;0.06316147599460953
